index_product_wise,product_id_processed,comments,star_rating,helpful_votes,total_votes,verified_purchase,review_date,diff_date,is_predict
36,29,"['smh9187', 'search', 'led', '3', 'years', 'great', 'starting', 'today', 'whenever', 'close', 'door', 'microwave', 'turns', 'see', 'reports', 'elsewhere', 'samsung', 'microwaves', 'turning', 'seems', 'like', 'recall', 'update', 'they', 'sent', 'tech', 'replace', 'keypad', 'door', 'latch', 'mechanism', 'didn', 'solve', 'days', 'later', 'came', 'back', 'replaced', 'door', 'so', 'far', 'good']",2.0,2.0,2.0,N,2013-08-15,3.0,0
37,29,"['gone', '10', 'weeks', 'kitchen', 'remodel', 'supposed', 'take', '5', '6', 'weeks', 'researched', 'venting', 'microwaves', 'found', 'good', 'reports', 'availability', 'price', 'amazon', 'beat', 'local', 'big', 'box', 'stores', 'chains', 'installation', 'appeared', 'easy', 'contractors', 'there', 'options', 'allow', 'venting', 'outside', 'either', 'behind', 'microwave', 'clear', 'product', 'description', 'planned', 'vent', 'filters', 'option', 'garage', 'compatible', 'local', 'code', 'bells', 'whistles', 'amazing', 'kids', 'ready', 'show', 'us', 'works', 'right', 'stop', 'clock', 'blinking', 'vcr']",5.0,0.0,0.0,Y,2013-09-13,29.0,0
38,29,"['after', '16', 'months', 'board', 'controls', 'keypad', 'died', 'repair', 'estimate', 'twice', 'paid', 'microwave', 'repair', 'person', 'told', 'get', 'whirlpool', 'lg', 'next', 'time']",1.0,1.0,1.0,N,2013-09-16,3.0,0
39,29,"['same', 'every', 'else', 'microwave', 'three', 'years', 'old', 'broke', 'twice', 'they', 'know', 'se', 'problem', 'continue', 'sell', 'junk', 'same', 'everyone', 'else', 'want', 'pay', 'fix', 'told', 'us', 'last', 'time', 'got', 'fixed', 'resolved', 'problem', 'well', 'broke', 'se', 'again', 'never', 'buy', 'tell', 'everyone', 'know', 'buy', 'junk', 'really', 'worth', 'screw', 'people', 'like']",1.0,1.0,1.0,N,2013-09-17,1.0,0
40,29,"['samsung', 'might', 'make', 'tons', 'nice', 'product', 'oven', 'range', 'microwave', 'seems', 'like', '5e', 'se', 'code', 'seems', 'common', 'problem', 'microwave', 'my', 'warranty', 'run', 'getting', 'code', 'research', 'went', 'live', 'learn', 'suppose']",1.0,1.0,1.0,N,2013-10-06,19.0,0
41,29,"['bought', 'part', 'package', 'kitchen', 'equipment', 'may', '2013', 'currently', 'worked', '1', '4', 'time', 'owned', 'as', 'reviewers', 'identified', 'known', 'issue', 'stop', 'working', 'response', 'samsung', 'executive', 'customer', 'service', 'refuses', 'anything', 'outside', 'attempt', 'repair', '3', 'times', 'process', 'there', 'nothing', 'good', 'say', 'samsung', 'product', 'staff', 'agencies', 'continue', 'sell', 'product', 'known', 'deficient', 'negligent', 'samsung', 'products', 'never', 'buy', 'make', 'sure', 'influence', 'others', 'likewise', 'please', 'buy', 'product', 'likely', 'fail', 'wish', 'certainly', 'regret']",1.0,2.0,2.0,N,2013-10-23,17.0,0
42,29,"['my', 'called', 'top', 'line', 'ge', 'profile', 'microwave', 'burned', 'bad', 'tube', '3', 'years', 'needed', 'microwave', 'match', 'appliances', 'want', 'make', 'mistake', 'spending', 'fortune', 'microwave', 'since', 'nothing', 'seems', 'last', 'anymore', 'really', 'liked', 'samsung', 'looks', 'price', 'compared', 'big', 'brands', 'enticing', 'read', 'tons', 'negative', 'reviews', 'held', 'buying', 'weeks', 'later', 'see', 'sale', 'already', 'great', 'price', 'bought', '230', 'sticks', 'inch', 'beyond', 'cabinets', 'ge', 'think', 'intentional', 'exhaust', 'vent', 'blows', 'top', 'toward', 'front', 'unit', 'actually', 'provides', 'better', 'coverage', 'cooking', 'stove', 'top', 'well', 'since', 'everything', 'rises', 'right', 'vent', 'hood', 'year', 'half', 'still', 'works', 'great', 'powerful', 'ge', 'either', 'rated', 'ge', 'rated', 'wattage', 'for', '300', 'bucks', 'go', 'wrong', 'microwave', 'stainless', 'mark', 'smudges', 'easy', 'appliances', 'many', 'features', 'expensive', 'ones', 'controls', 'lot', 'easier', 'touch', 'screen', 'ge', 'fyi', 'get', 'touch', 'screen', 'appliance', 'like', '4', 'fan', 'speeds', 'my', 'complaint', 'kitchen', 'timer', 'goes', 'beeps', 'easy', 'miss', 'other', 'really', 'surprised', 'great', 'microwave', 'turned', 'though', 'deal', 'customer', 'service', 'personally', 'heard', 'easy', 'deal', 'say', 'ge', 'goodbye', 'ge', 'good', 'job', 'samsung']",4.0,0.0,1.0,N,2013-10-25,2.0,0
43,29,"['put', 'smh9187st', '1', '8', 'cu', 'ft', 'over', 'range', 'microwave', 'stainless', 'steel', 'vacation', 'home', 'after', 'four', 'five', 'months', 'light', 'duty', 'returned', 'home', 'find', 'door', 'standing', 'open', 'light', 'inside', 'there', 'apparently', 'spring', 'door', 'holds', 'two', 'latches', 'closed', 'position', 'that', 'spring', 'either', 'came', 'mount', 'broke', 'latches', 'longer', 'hold', 'door', 'closed', 'asked', 'samsung', 'tell', 'open', 'door', 'could', 'replace', 'spring', 'they', 'said', 'pay', 'service', 'call', 'asked', 'tell', 'remove', 'door', 'could', 'take', 'local', 'repair', 'shop', 'no', 'keep', 'mind', 'spring', 'apparently', 'failed', 'unit', 'sitting', 'really', 'scary', 'part', 'failed', 'door', 'opened', 'potentially', 'allowing', 'major', 'leakage', 'microwave', 'energy', 'kitchen']",1.0,1.0,2.0,N,2013-11-01,7.0,0
44,29,"['electronic', 'problem', 'reviewers', 'microwave', 'working', 'fine', 'at', 'six', 'months', 'handle', 'fell', 'since', 'warranty', 'still', 'samsung', 'customer', 'service', 'sent', 'technician', 'new', 'door', 'replaced', 'now', '14', 'months', 'warranty', 'expired', 'new', 'door', 'handle', 'feel', 'clearly', 'design', 'flaw', 'way', 'door', 'constructed', 'you', 'cannot', 'microwave', 'without', 'able', 'close', 'door', 'they', 'refused', 'replace', 'microwave', 'fix', 'door', 'disappointing', 'customer', 'experience']",3.0,0.0,0.0,N,2013-11-13,12.0,0
45,29,"['exact', 'model', 'smh', '9187st', 'ours', 'three', 'years', 'old', 'recently', 'got', 'dreaded', '5e', 'se', 'error', 'found', 'online', 'called', 'cover', 'epidemic', 'warranty', 'specific', 'problem', '5e', 'keypad', 'error', 'called', 'sent', 'local', 'repair', 'man', 'less', '7', 'days', 'fixed', 'no', 'charge', 'feel', 'like', 'samsung', 'well', 'aware', 'issue', 'stand', 'behind', 'products', 'buy', 'another', 'experience']",4.0,2.0,4.0,N,2013-11-13,0.0,0
46,29,"['do', 'not', 'buy', 'got', 'se', 'error', '5', 'years', 'know', 'problem', 'fixed', 'looked', 'internet', 'happened', 'tons', 'people', 'problem', 'going', 'pull', 'whole', 'thing', 'apart', 'fix', 'happen', 'if', 'know', 'moisture', 'causes', 'key', 'pad', 'fail', 'range', 'boil', 'water']",1.0,1.0,1.0,N,2013-11-22,9.0,0
47,29,"['nice', 'looking', 'microwave', 'great', 'job', 'works', 'ours', 'failed', 'weeks', 'warranty', 'expired', 'repair', 'cost', 'buying', 'new', 'ended', 'getting', 'new']",1.0,1.0,3.0,N,2013-11-29,7.0,0
48,29,"['after', 'smoke', 'cleared', 'house', 'discovered', 'microwave', 'burnt', 'thank', 'god', 'home', 'warranty', 'don', 'buy', 'yuck', 'can', 'believe', 'reviews', 'universally', 'except', 'mine', 'lasted', 'year', 'crying', 'shame', 'product', 'fails', 'soon']",1.0,2.0,2.0,Y,2013-11-30,1.0,0
49,29,"['worked', 'fine', '13', 'months', 'stop', 'heating', 'food', 'show', 'error', 'messages', 'searched', 'online', 'solution', 'problem', 'found', 'running', 'fan', 'high', 'works', 'people', 'gave', 'try', 'yes', 'work', 'way', 'heat', 'food', 'turning', 'fan', 'high', 'setting', 'time', 'pushing', 'start', 'button', 'our', 'microwave', 'installed', 'cabinet', 'stove', 'range', 'steam', 'moisture', 'problem', 'called', 'samsung', 'solution', 'buy', 'extended', 'warranty', '250', '00', 'year', 'told', 'no', 'thanks', 'going', 'spend', 'money', 'microwave', 'sumsung']",1.0,2.0,2.0,N,2013-12-03,3.0,0
50,29,"['buy', 'microwave', 'amazon', 'felt', 'compelled', 'add', 'feedback', 'buy', 'many', 'products', 'using', 'customer', 'reviews', 'bought', 'microwave', 'years', 'weeks', 'ago', 'completely', 'failed', 'last', 'night', 'running', 'normal', 'got', 'loud', 'completely', 'died', 'reset', 'breakers', 'checked', 'power', 'still', 'supplied', 'everything', 'checks', 'samsung', 'wants', '288', 'service', 'contract', 'fix', 'posting', 'much', 'new', 'microwave', 'costs', 'do', 'favor', 'avoid', 'microwave']",1.0,1.0,2.0,N,2013-12-09,6.0,0
51,29,"['second', 'blown', '8', 'months', 'recommend']",1.0,2.0,4.0,Y,2013-12-12,3.0,0
52,29,"['just', 'bought', 'house', 'unit', 'house', 'looks', 'good', 'controls', 'awkward', 'timer', 'fast', 'button', 'controls', 'intuitive', 'however', 'worked', 'fine', 'light', 'fan', 'works', 'ok', 'my', 'wife', 'cooks', 'popcorn', 'init', 'flames', 'wife', 'throws', 'burning', 'popcorn', 'bag', 'sink', 'clean', 'unit', 'fails', 'start', 'never', 'anything', 'flame', 'microwave', 'especially', 'metal', 'tin', 'foil', 'involved', 'fear', 'replacing', 'brand', 'looking', 'definately', 'steer', 'clear', 'units', 'seem', 'multiplel', 'issues']",1.0,2.0,2.0,N,2014-01-16,35.0,0
53,29,"['bought', 'microwave', 'little', 'years', 'ago', 'okay', 'really', 'like', 'way', 'functioned', 'compared', 'previous', 'microwaves', 'owned', 'looked', 'good', 'worked', 'fine', 'until', 'yesterday', 'out', 'nowhere', 'went', 'flames', 'even', 'time', 'house', '72', 'yr', 'old', 'mother', 'law', 'said', 'noticed', 'earlier', 'morning', 'display', 'microwave', 'unable', 'unplugged', 'later', 'house', 'filled', 'smoke', 'smoke', 'flames', 'shooting', 'top', 'vent', 'microwave', 'she', 'said', 'much', 'smoke', 'could', 'even', 'see', 'kitchen', 'she', 'called', '911', 'fire', 'dept', 'dispatched', 'exited', 'home', 'by', 'time', 'arrived', 'fire', 'burned', 'damage', 'contained', 'internals', 'microwave', 'fire', 'crew', 'removed', 'microwave', 'home', 'inspected', 'home', 'insure', 'microwave', 'indeed', 'cause', 'fire', 'thankfully', 'damage', 'home', 'microwave', 'strong', 'odor', 'smoke', 'burnt', 'plastic', 'sure', 'take', 'weeks', 'get', 'rid', 'smell', 'contacted', 'samsung', 'report', 'happened', 'awaiting', 'response', 'executive', 'customer', 'relations', 'dept', 'nature', 'incident', 'really', 'sure', 'want', 'anything', 'create', 'awareness', 'maybe', 'issue', 'recall', 'based', 'negative', 'reviews', 'read', 'amazon', 'encourage', 'others', 'problems', 'model', 'report', 'samsung', 'may', 'much', 'good', 'knows', 'could', 'save', 'life', 'something', 'update', '01', '31', '2014', 'samsung', 'executive', 'customer', 'relations', 'department', 'contacted', '01', '20', '2014', 'mlk', 'holiday', 'telephone', 'cell', 'phone', 'asked', 'provide', 'microwave', 'serial', 'number', 'agreed', 'provide', 'via', 'email', 'short', 'time', 'later', 'received', 'email', 'asking', 'provide', 'serial', 'number', 'samsung', 'like', 'locate', 'service', 'center', 'diagnose', 'unit', 'responded', 'later', 'day', 'serial', 'number', 'on', '01', '21', '2014', 'received', 'response', 'stated', 'based', 'serial', 'number', 'provided', 'microwave', 'warranty', 'due', 'nature', 'problem', 'samsung', 'cover', 'cost', 'diagnostics', 'service', 'center', 'contacting', 'on', '01', '22', '2014', 'received', 'call', 'service', 'center', 'informing', 'received', 'service', 'order', 'samsung', 'states', 'microwave', 'warranty', 'responsible', 'payment', 'asked', 'double', 'check', 'samsung', 'said', 'contact', 'sent', 'email', 'explaining', 'service', 'center', 'said', 'hours', 'later', 'samsung', 'responded', 'one', 'time', 'accommodation', 'labor', 'assume', 'also', 'sent', 'service', 'center', 'days', 'later', 'service', 'center', 'contacted', 'explaining', 'received', 'accommodation', 'samsung', 'asked', 'could', 'deliver', 'microwave', 'agreed', '1', 'mile', 'home', 'on', '01', '29', '14', 'service', 'center', 'contacted', 'explain', 'several', 'parts', 'microwave', 'short', 'circuited', 'required', 'replacement', 'they', 'explained', 'accommodation', 'diagnostic', 'labor', 'repair', 'responsibility', 'they', 'asked', 'direction', 'explaining', 'parts', 'required', 'expensive', 'repair', 'likely', 'exceed', 'cost', 'replacement', 'sent', 'another', 'email', 'samsung', 'explaining', 'call', 'service', 'center', 'explained', 'made', 'point', 'buy', 'appliances', 'well', 'know', 'major', 'brands', 'samsung', 'expectation', 'higher', 'quality', 'long', 'life', 'asked', 'given', 'fact', 'unit', 'failed', 'due', 'short', 'circuit', 'short', 'life', 'normal', 'residential', 'consider', 'replacing', 'microwave', 'cost', 'despite', 'fact', 'warranty', 'period', 'ended', 'not', 'mention', 'almost', 'burned', 'house', '48', 'hours', 'sense', 'email', 'sent', 'received', 'response', 'samsung', 'instructed', 'service', 'center', 'recycle', 'microwave', 'hear', 'otherwise', 'samsung', 'monday', 'today', 'friday', 'if', 'get', 'response', 'samsung', 'update', 'review', 'microwave', 'cost', 'despite', 'fact', 'warranty', 'period', 'ended', 'not', 'mention', 'almost', 'burned', 'house', '48', 'hours', 'sense', 'email', 'sent', 'received', 'response', 'samsung', 'instructed', 'service', 'center', 'recycle', 'microwave', 'hear', 'otherwise', 'samsung', 'monday', 'today', 'friday', 'if', 'get', 'response', 'samsung', 'update', 'review']",1.0,3.0,3.0,N,2014-01-17,1.0,0
54,29,"['love', 'microwave', 'answer', 'clean', 'glass', 'door', 'cover', 'food', 'clean', 'always', 'cover', 'food', 'yet', 'sometimes', 'saran', 'wrap', 'breaks', 'things', 'splatter', 'how', 'could', 'put', 'fine', 'grate', 'food', 'glass', 'expect', 'food', 'splatter', 'beyond', 'samsung', 'makes', 'great', 'tv', 'electronics', 'stay', 'away', 'appliances', 'obviously', 'clue', 'in', 'meantime', 'paid', 'top', 'dollar', 'thought', 'great', 'product', 'little', 'know', 'stuck', 'something', 'makes', 'look', 'like', 'total', 'slob', 'kitchen', 'thanks', 'samsung']",2.0,0.0,0.0,N,2014-01-29,12.0,0
55,29,"['issue', 'keypad', 'goes', 'dark', 'soon', 'press', 'start', 'error', 'code', 'come', 'samsung', 'fix', 'they', 'want', 'pay', 'repairman', 'come', 'fix', 'after', 'reviews', 'think', 'want', 'fix', 'save', 'reputation', 'never', 'buy', 'samsung', 'tv', 'also', 'issues', 'knew', 'fix', 'if', 'pay', 'repairman', 'might', 'well', 'get', 'new', 'microwave', 'price', 'samsung']",1.0,1.0,1.0,N,2014-02-16,18.0,0
56,29,"['very', 'disappointed', 'product', 'completely', 'stopped', 'working', 'year', 'everything', 'went', 'even', 'power']",1.0,0.0,0.0,N,2014-03-10,22.0,0
57,29,"['like', 'everyone', 'else', 'november', '2010', 'purchase', 'come', 'bane', 'kitchen', 'if', 'never', 'boil', 'anything', 'stove', 'experience', 'maybe', 'different', 'family', 'requires', 'food', 'survive', 'opt', 'different', 'microwave']",1.0,0.0,0.0,N,2014-03-15,5.0,0
58,29,"['disapointed', 'fan', 'suction', 'doesn', 'seem', 'pulling', 'air', 'stove', 'almost', 'like', 'ducting', 'leak', 'plenty', 'air', 'blowing']",1.0,0.0,1.0,Y,2014-03-29,14.0,0
59,29,"['why', 'using', 'microwave', 'fan', 'highest', 'speed', 'only', '1', 'press', 'fan', 'speed', 'goes', 'back', '1', 'no', 'problem', 'speeds', 'using', 'microwave', 'time']",3.0,0.0,1.0,N,2014-04-05,7.0,0
60,29,"['device', 'ok', 'weeks', 'except', 'operating', 'touch', 'panel', 'work', 'genius', 'really', 'touch', 'big', 'floppy', 'paper', 'templates', 'wall', 'overhead', 'marks', 'glued', 'stiff', 'cardboard', 'perforations', 'marking', 'author', 'directions', 'expert', 'convey', 'simple', 'things', 'failed', 'consider', 'ceramic', 'tiles', 'walls', 'need', 'carbide', 'drills', 'directions', 'accurate', 'tho', 'clumsy']",3.0,0.0,0.0,Y,2014-04-15,10.0,0
61,29,"['these', 'reviews', 'lie', 'samsung', 'makes', 'large', 'expensive', 'paper', 'weights', 'after', '1', 'year', '10', 'months', 'received', '5e', 'se', 'error', 'code', 'now', 'warranty', 'expensive', 'fix', 'pure', 'garbage', 'samsung', 'worst', 'customer', 'service', 'apparently', 'error', 'code', 'faulty', 'keypad', 'if', 'search', 'error', 'code', 'says', 'steam', 'heat', 'cause', 'corrosion', 'connectors', 'keypad', 'board', 'meant', 'go', 'stove', 'creates', 'steam', 'samsung', 'needs', 'make', 'right', 'refuse', 'look', 'poor', 'reviews', 'appliance', 'shame', 'samsung', 'never', 'includes', 'products']",1.0,0.0,0.0,N,2014-04-15,0.0,0
62,29,"['do', 'buy', 'samsung', 'microwave', 'purchased', 'smh1816w', 'january', '2013', 'december', '2013', 'stopped', 'working', '6', 'service', 'calls', 'april', '29', '2014', 'still', 'working', 'e', 'service', 'replaced', 'parts', 'multiple', 'times', 'try', 'correct', 'problem', 'however', 'luck', 'samsung', 'unwilling', 'replace', 'unit', 'refund', 'money', 'paid', 'preferred', 'never', 'purchase', 'samsung', 'product']",1.0,2.0,2.0,N,2014-04-29,14.0,0
63,29,"['bought', 'microwave', 'three', 'years', 'ago', 'warranty', 'long', 'expired', 'problem', 'everyone', 'else', 'keypad', 'short', 'microwave', 'completely', 'useless', 'have', 'buy', 'entirely', 'new', 'microwave', 'since', 'cost', 'repair', 'meets', 'exceeds', 'cost', 'entirely', 'new', 'microwave', 'do', 'not', 'buy', 'this', 'microwave']",1.0,0.0,0.0,N,2014-05-27,28.0,0
64,29,"['about', 'two', 'weeks', 'prior', 'microwave', 'blowing', 'problem', 'not', 'turning', 'stop', 'opened', 'door', 'closed', 'door', 'continued', 'run', 'nothing', 'showed', 'keypad', 'running', 'turned', 'breaker', 'left', 'way', '24', 'hours', 'turned', 'back', 'breaker', 'seemed', 'work', 'fine', 'yesterday', 'turned', 'fan', '30', 'minutes', 'turned', 'during', 'next', '20', 'minutes', 'microwave', 'turned', 'heard', 'loud', 'explosion', 'microwave', 'still', 'running', 'opened', 'door', 'glass', 'exploded', 'inside', 'closed', 'door', 'microwave', 'continued', 'run', 'turn', 'breaker', 'if', 'left', 'home', 'house', 'caught', 'fire', 'contacting', 'samsung', 'provide', 'us', 'another', 'microwave', 'issue', 'complaint', 'fire', 'hazard']",1.0,0.0,0.0,N,2014-06-05,9.0,0
65,29,"['my', 'microwave', 'failed', 'within', '6', 'months', 'purchase', 'fixed', 'repair', 'agency', 'also', 'told', 'normal', 'completely', 'fail', 'shut', 'after', 'repair', 'lasted', 'months', 'completely', 'failing', 'worst', 'samsungs', 'customer', 'service', 'imagine', 'anything', 'worse', 'they', 'samsung', 'told', 'times', 'fingers', 'toes', 'call', 'back', 'make', 'appointment', 'service', '3', 'weeks', 'still', 'waiting', 'someone', 'call', 'call', 'samsung', 'starting', 'time', 'scratch', 'even', 'though', 'given', 'case', 'number', 'tired', 'told', 'indian', 'representatives', '34', 'sorry', '34', 'don', 'buy', 'anything', 'samsung']",1.0,0.0,0.0,N,2014-06-11,6.0,0
66,29,"['let', 'add', 'list', 'unhappy', 'customers', 'microwave', '4', 'years', 'first', 'failed', 'within', 'first', 'year', 'replaced', 'manufacturer', 'without', 'issues', 'they', 'came', 'house', 'installed', 'replacement', 'earlier', 'year', 'buttons', 'control', 'panel', 'ceased', 'operate', 'obtained', 'replacement', 'panel', 'worked', 'ok', 'another', 'month', 'then', 'ceased', 'heat', 'anything', 'replaced', 'defective', 'diode', 'ran', 'ok', 'months', 'then', 'yesterday', 'running', 'heard', 'poof', 'shut', 'probably', 'blew', 'internal', 'fuse', 'also', 'emitted', 'odor', 'something', 'electrical', 'overheating', 'time', 'throwing', 'towel', 'attempt', 'repair', 'id', 'label', 'indicates', 'manufactured', 'june', '2010', 'expect', 'get', '4', 'years', 'appliance', 'worked', 'ok', 'job', 'better', '50', 'counter', 'top', 'unit', 'keep', 'hand', 'main', 'unit', 'fails', 'time', 'around', 'ordered', 'lg', 'hope', 'better', 'service']",2.0,0.0,0.0,N,2014-06-16,5.0,0
